source_file,contract_id,split,expected_kb_ids,predicted_kb_ids,matched_kb_ids,missing_kb_ids,unexpected_kb_ids,recall,precision,f1,result_count,kb1_recall,kb2_recall,kb3_recall,exact_match,any_match
C01_Brightwater.pdf,C01,holdout,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_1; KB1_12; KB1_15; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_12; KB2_13; KB2_15; KB2_2; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,,KB1_12; KB1_15; KB1_2; KB1_4; KB1_7; KB2_10; KB2_13; KB2_15; KB2_2; KB3_18,1.0,0.375,0.5454545454545454,16,1.0,1.0,1.0,False,True
C02_SummitRidge.pdf,C02,holdout,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB3_11,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB3_10; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB3_11,KB1_12; KB1_15; KB1_16; KB1_2; KB1_4; KB2_10; KB2_11; KB2_13; KB3_10; KB3_18,0.8571428571428571,0.375,0.5217391304347825,16,1.0,1.0,0.0,False,True
C03_Fairmont.pdf,C03,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_13; KB3_12,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_13,KB3_12,KB1_12; KB1_15; KB1_16; KB1_2; KB1_4; KB2_10; KB2_11; KB2_15; KB3_18,0.875,0.4375,0.5833333333333334,16,1.0,1.0,0.0,False,True
C04_Northgate.pdf,C04,holdout,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_14; KB3_13,KB1_1; KB1_15; KB1_16; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_16; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB2_14; KB3_13,KB1_15; KB1_16; KB1_2; KB1_4; KB2_10; KB2_11; KB2_13; KB2_15; KB3_16; KB3_18,0.75,0.375,0.5,16,1.0,0.6666666666666666,0.0,False,True
C05_Birchwood.pdf,C05,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_1; KB1_10; KB1_12; KB1_15; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,,KB1_10; KB1_12; KB1_15; KB1_2; KB1_4; KB2_10; KB2_11; KB2_13; KB2_15; KB3_18,1.0,0.375,0.5454545454545454,16,1.0,1.0,1.0,False,True
C06_Clearwater.pdf,C06,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_1; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_10; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,,KB1_15; KB1_16; KB1_18; KB1_2; KB2_10; KB2_11; KB2_13; KB2_15; KB3_10; KB3_18,1.0,0.375,0.5454545454545454,16,1.0,1.0,1.0,False,True
C07_SterlingOak.pdf,C07,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_14; KB3_13,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB2_14; KB3_13,KB1_12; KB1_15; KB1_16; KB1_2; KB1_4; KB2_10; KB2_11; KB2_13; KB2_15; KB3_18,0.75,0.375,0.5,16,1.0,0.6666666666666666,0.0,False,True
C08_Riverstone.pdf,C08,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_13; KB3_11; KB3_12,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_13,KB3_11; KB3_12,KB1_12; KB1_15; KB1_16; KB1_2; KB1_4; KB2_10; KB2_11; KB2_15; KB3_18,0.7777777777777778,0.4375,0.56,16,1.0,1.0,0.0,False,True
C09_Pinnacle.pdf,C09,tune,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_3; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_13; KB2_15; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1,KB2_12,KB1_12; KB1_15; KB1_16; KB1_18; KB1_2; KB1_3; KB2_10; KB2_11; KB2_13; KB2_15; KB3_18,0.8333333333333334,0.3125,0.45454545454545453,16,1.0,0.5,1.0,False,True
C10_MapleGrove.pdf,C10,tune,KB1_1; KB1_17; KB1_3; KB1_4; KB1_5; KB1_6; KB2_1; KB2_12; KB3_1,KB1_1; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB3_10; KB3_18,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12,KB1_3; KB1_4; KB3_1,KB1_15; KB1_16; KB1_18; KB1_2; KB2_10; KB2_11; KB2_13; KB2_15; KB3_10; KB3_18,0.6666666666666666,0.375,0.4800000000000001,16,0.6666666666666666,1.0,0.0,False,True
C31_Lakeside.pdf,C31,tune,KB1_1; KB1_12; KB1_14; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_3; KB2_8; KB3_7,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_4; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_11; KB2_15; KB3_18,KB1_1; KB1_12; KB1_17; KB1_4; KB1_6; KB2_1,KB1_14; KB1_3; KB2_12; KB2_3; KB2_8; KB3_7,KB1_15; KB1_16; KB1_18; KB1_2; KB1_5; KB1_7; KB2_10; KB2_11; KB2_15; KB3_18,0.5,0.375,0.42857142857142855,16,0.7142857142857143,0.25,0.0,False,True
C32_Brookstone.pdf,C32,tune,KB1_1; KB1_12; KB1_14; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_8; KB3_7,KB1_1; KB1_12; KB1_13; KB1_14; KB1_15; KB1_16; KB1_2; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_13; KB2_15; KB3_10; KB3_18,KB1_1; KB1_12; KB1_14; KB1_6; KB2_1,KB1_17; KB1_3; KB1_4; KB2_12; KB2_8; KB3_7,KB1_13; KB1_15; KB1_16; KB1_2; KB1_5; KB2_10; KB2_11; KB2_13; KB2_15; KB3_10; KB3_18,0.45454545454545453,0.3125,0.3703703703703703,16,0.5714285714285714,0.3333333333333333,0.0,False,True
C33_Marigold.pdf,C33,holdout,KB1_1; KB1_12; KB1_15; KB1_17; KB1_6; KB2_1; KB2_10; KB2_12; KB3_10,KB1_1; KB1_12; KB1_13; KB1_14; KB1_15; KB1_18; KB1_2; KB1_3; KB1_5; KB1_6; KB2_1; KB2_10; KB2_13; KB2_15; KB2_8; KB3_16,KB1_1; KB1_12; KB1_15; KB1_6; KB2_1; KB2_10,KB1_17; KB2_12; KB3_10,KB1_13; KB1_14; KB1_18; KB1_2; KB1_3; KB1_5; KB2_13; KB2_15; KB2_8; KB3_16,0.6666666666666666,0.375,0.4800000000000001,16,0.8,0.6666666666666666,0.0,False,True
C34_Halcyon.pdf,C34,tune,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_2; KB3_10,KB1_1; KB1_12; KB1_14; KB1_15; KB1_16; KB1_17; KB1_2; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_13; KB2_15; KB3_10; KB3_18,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_6; KB2_1; KB2_10; KB3_10,KB1_3; KB1_4; KB2_11; KB2_12; KB2_2,KB1_14; KB1_2; KB1_5; KB1_7; KB2_13; KB2_15; KB3_18,0.6428571428571429,0.5625,0.6000000000000001,16,0.75,0.4,1.0,False,True
C35_AtlasSummit.pdf,C35,holdout,KB1_1; KB1_12; KB1_14; KB1_17; KB1_3; KB1_4; KB1_6; KB1_7; KB2_1; KB2_12; KB2_2; KB2_8; KB2_9; KB3_7; KB3_8; KB3_9,KB1_1; KB1_12; KB1_15; KB1_16; KB1_2; KB1_6; KB2_1; KB2_10; KB2_11; KB2_13; KB2_15; KB2_16; KB2_2; KB3_1; KB3_10; KB3_16; KB3_18,KB1_1; KB1_12; KB1_6; KB2_1; KB2_2,KB1_14; KB1_17; KB1_3; KB1_4; KB1_7; KB2_12; KB2_8; KB2_9; KB3_7; KB3_8; KB3_9,KB1_15; KB1_16; KB1_2; KB2_10; KB2_11; KB2_13; KB2_15; KB2_16; KB3_1; KB3_10; KB3_16; KB3_18,0.3125,0.29411764705882354,0.30303030303030304,17,0.375,0.4,0.0,False,True
C36_Redwood.pdf,C36,tune,KB1_1; KB1_12; KB1_14; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_8; KB3_7,KB1_1; KB1_12; KB1_14; KB1_2; KB1_5; KB1_6; KB1_7; KB2_1; KB2_13; KB2_15; KB2_2; KB2_8; KB3_12; KB3_16; KB3_7; KB3_9,KB1_1; KB1_12; KB1_14; KB1_6; KB2_1; KB2_8; KB3_7,KB1_17; KB1_3; KB1_4; KB2_12,KB1_2; KB1_5; KB1_7; KB2_13; KB2_15; KB2_2; KB3_12; KB3_16; KB3_9,0.6363636363636364,0.4375,0.5185185185185185,16,0.5714285714285714,0.6666666666666666,1.0,False,True
C37_VantageHill.pdf,C37,tune,KB1_1; KB1_12; KB1_13; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_9; KB3_8,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_11; KB2_15; KB3_16; KB3_18,KB1_1; KB1_12; KB1_17; KB1_6; KB2_1,KB1_13; KB1_3; KB1_4; KB2_12; KB2_9; KB3_8,KB1_15; KB1_16; KB1_18; KB1_2; KB1_5; KB1_7; KB2_10; KB2_11; KB2_15; KB3_16; KB3_18,0.45454545454545453,0.3125,0.3703703703703703,16,0.5714285714285714,0.3333333333333333,0.0,False,True
C38_CoralGables.pdf,C38,holdout,KB1_1; KB1_14; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_16; KB3_14,KB1_1; KB1_17; KB1_18; KB1_2; KB1_3; KB1_5; KB1_6; KB1_7; KB2_1; KB2_12; KB2_13; KB2_15; KB2_16; KB2_2; KB3_11; KB3_16,KB1_1; KB1_17; KB1_5; KB1_6; KB2_1; KB2_12; KB2_16,KB1_14; KB3_14,KB1_18; KB1_2; KB1_3; KB1_7; KB2_13; KB2_15; KB2_2; KB3_11; KB3_16,0.7777777777777778,0.4375,0.56,16,0.8,1.0,0.0,False,True
C39_Thornfield.pdf,C39,tune,KB1_1; KB1_12; KB1_14; KB1_15; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_10; KB2_12; KB2_3; KB2_8; KB3_10; KB3_7; KB3_9,KB1_1; KB1_12; KB1_13; KB1_14; KB1_16; KB1_2; KB1_4; KB1_6; KB2_1; KB2_10; KB2_11; KB2_13; KB2_2; KB3_1; KB3_10; KB3_16,KB1_1; KB1_12; KB1_14; KB1_4; KB1_6; KB2_1; KB2_10; KB3_10,KB1_15; KB1_17; KB1_3; KB2_12; KB2_3; KB2_8; KB3_7; KB3_9,KB1_13; KB1_16; KB1_2; KB2_11; KB2_13; KB2_2; KB3_1; KB3_16,0.5,0.5,0.5,16,0.625,0.4,0.3333333333333333,False,True
C40_Silvercrest.pdf,C40,tune,KB1_1; KB1_12; KB1_14; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_13; KB2_3; KB2_8; KB3_12; KB3_7,KB1_1; KB1_12; KB1_14; KB1_15; KB1_16; KB1_2; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_13; KB2_16; KB2_2; KB3_10; KB3_18,KB1_1; KB1_12; KB1_14; KB1_4; KB1_6; KB2_1; KB2_13,KB1_17; KB1_3; KB2_12; KB2_3; KB2_8; KB3_12; KB3_7,KB1_15; KB1_16; KB1_2; KB1_5; KB2_10; KB2_16; KB2_2; KB3_10; KB3_18,0.5,0.4375,0.4666666666666667,16,0.7142857142857143,0.4,0.0,False,True
C11_CedarPoint.pdf,C11,tune,KB1_1; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_2; KB3_1,KB1_1; KB1_15; KB1_16; KB1_2; KB1_3; KB1_4; KB1_5; KB1_6; KB2_1; KB2_11; KB2_2; KB2_3; KB3_1; KB3_10; KB3_18; KB3_2,KB1_1; KB1_3; KB1_4; KB1_6; KB2_1; KB2_2; KB3_1,KB1_17; KB2_12,KB1_15; KB1_16; KB1_2; KB1_5; KB2_11; KB2_3; KB3_10; KB3_18; KB3_2,0.7777777777777778,0.4375,0.56,16,0.8,0.6666666666666666,1.0,False,True
C12_Oakmont.pdf,C12,tune,KB1_1; KB1_12; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_3; KB3_1,KB1_1; KB1_15; KB1_16; KB1_17; KB1_2; KB1_4; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_11; KB2_12; KB2_13; KB2_15; KB2_2; KB2_3; KB3_1; KB3_10; KB3_15; KB3_16; KB3_18,KB1_1; KB1_17; KB1_4; KB1_6; KB2_1; KB2_12; KB2_3; KB3_1,KB1_12; KB1_3,KB1_15; KB1_16; KB1_2; KB1_5; KB1_7; KB2_10; KB2_11; KB2_13; KB2_15; KB2_2; KB3_10; KB3_15; KB3_16; KB3_18,0.8,0.36363636363636365,0.5000000000000001,22,0.6666666666666666,1.0,1.0,False,True
C13_HighlandPark.pdf,C13,tune,KB1_1; KB1_16; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_11; KB2_12; KB2_2; KB3_1; KB3_2,KB1_1; KB1_12; KB1_15; KB1_16; KB1_2; KB1_3; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_2; KB3_1; KB3_10; KB3_18; KB3_2,KB1_1; KB1_16; KB1_3; KB1_4; KB1_6; KB2_1; KB2_11; KB2_12; KB2_2; KB3_1; KB3_2,KB1_17,KB1_12; KB1_15; KB1_2; KB1_5; KB2_10; KB3_10; KB3_18,0.9166666666666666,0.6111111111111112,0.7333333333333334,18,0.8333333333333334,1.0,1.0,False,True
C14_BeaconHill.pdf,C14,tune,KB1_1; KB1_12; KB1_17; KB1_3; KB1_4; KB1_6; KB1_7; KB2_1; KB2_12; KB2_3; KB3_1; KB3_9,KB1_1; KB1_12; KB1_16; KB1_2; KB1_3; KB1_5; KB1_6; KB1_7; KB2_1; KB2_11; KB2_13; KB2_15; KB2_2; KB2_3; KB3_1; KB3_10; KB3_12; KB3_16; KB3_9,KB1_1; KB1_12; KB1_3; KB1_6; KB1_7; KB2_1; KB2_3; KB3_1; KB3_9,KB1_17; KB1_4; KB2_12,KB1_16; KB1_2; KB1_5; KB2_11; KB2_13; KB2_15; KB2_2; KB3_10; KB3_12; KB3_16,0.75,0.47368421052631576,0.5806451612903226,19,0.7142857142857143,0.6666666666666666,1.0,False,True
C15_Crestview.pdf,C15,holdout,KB1_1; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_2; KB3_1,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_18; KB1_2; KB1_5; KB1_6; KB1_7; KB2_1; KB2_10; KB2_11; KB2_13; KB2_15; KB3_18,KB1_1; KB1_17; KB1_6; KB2_1,KB1_3; KB1_4; KB2_12; KB2_2; KB3_1,KB1_12; KB1_15; KB1_16; KB1_18; KB1_2; KB1_5; KB1_7; KB2_10; KB2_11; KB2_13; KB2_15; KB3_18,0.4444444444444444,0.25,0.32,16,0.6,0.3333333333333333,0.0,False,True
C16_Windsor.pdf,C16,holdout,KB1_1; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_2; KB3_1,KB1_1; KB1_12; KB1_14; KB1_15; KB1_16; KB1_18; KB1_2; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_2; KB3_1; KB3_10; KB3_18,KB1_1; KB1_6; KB2_1; KB2_2; KB3_1,KB1_17; KB1_3; KB1_4; KB2_12,KB1_12; KB1_14; KB1_15; KB1_16; KB1_18; KB1_2; KB1_5; KB2_10; KB2_11; KB3_10; KB3_18,0.5555555555555556,0.3125,0.39999999999999997,16,0.4,0.6666666666666666,1.0,False,True
C17_AspenTrail.pdf,C17,holdout,KB1_1; KB1_12; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_3; KB3_1,KB1_1; KB1_15; KB1_16; KB1_17; KB1_18; KB1_6; KB1_7; KB2_1; KB2_11; KB2_12; KB2_13; KB2_15; KB2_2; KB3_1; KB3_10; KB3_18,KB1_1; KB1_17; KB1_6; KB2_1; KB2_12; KB3_1,KB1_12; KB1_3; KB1_4; KB2_3,KB1_15; KB1_16; KB1_18; KB1_7; KB2_11; KB2_13; KB2_15; KB2_2; KB3_10; KB3_18,0.6,0.375,0.4615384615384615,16,0.5,0.6666666666666666,1.0,False,True
C18_Stonebridge.pdf,C18,tune,KB1_1; KB1_12; KB1_15; KB1_16; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_10; KB2_11; KB2_12; KB2_2; KB3_1; KB3_10,KB1_1; KB1_14; KB1_15; KB1_16; KB1_17; KB1_2; KB1_6; KB2_1; KB2_10; KB2_11; KB2_15; KB2_2; KB3_1; KB3_10; KB3_16; KB3_18,KB1_1; KB1_15; KB1_16; KB1_17; KB1_6; KB2_1; KB2_10; KB2_11; KB2_2; KB3_1; KB3_10,KB1_12; KB1_3; KB1_4; KB2_12,KB1_14; KB1_2; KB2_15; KB3_16; KB3_18,0.7333333333333333,0.6875,0.7096774193548386,16,0.625,0.8,1.0,False,True
C19_CobaltRidge.pdf,C19,tune,KB1_1; KB1_17; KB1_3; KB1_4; KB1_6; KB2_1; KB2_12; KB2_13; KB2_2; KB3_1; KB3_11; KB3_12,KB1_1; KB1_15; KB1_16; KB1_2; KB1_3; KB1_4; KB1_5; KB1_6; KB2_1; KB2_10; KB2_11; KB2_13; KB2_2; KB3_1; KB3_10; KB3_18,KB1_1; KB1_3; KB1_4; KB1_6; KB2_1; KB2_13; KB2_2; KB3_1,KB1_17; KB2_12; KB3_11; KB3_12,KB1_15; KB1_16; KB1_2; KB1_5; KB2_10; KB2_11; KB3_10; KB3_18,0.6666666666666666,0.5,0.5714285714285715,16,0.8,0.75,0.3333333333333333,False,True
